config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
16,5000.0,-0.0069091705873821,0.2818947721364,1024,0.7359320249664,1.64692e-08,False,0.0179708651496,4101,7.1328675197875,0.3932886727416,0,1
16,5000.0,-0.0020992684267482,0.2818947721364,1024,0.7359320249664,1.64692e-08,False,0.0179708651496,4101,7.1328675197875,0.3932886727416,0,2
17,5000.0,-99.84350973959351,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,0
17,5000.0,-99.8655778423538,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,1
17,5000.0,-0.4238443688841118,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,2
18,5000.0,-1.4513479414440883e-05,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,0
18,5000.0,-1.7881688531924926e-05,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,1
18,5000.0,-1.433652432875177e-06,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,2
19,5000.0,-0.0022590528206764,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,0
19,5000.0,-0.0020960530572698,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,1
19,5000.0,-0.0039500997627321,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,2
20,5000.0,-0.0119158243654845,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,0
20,5000.0,-0.0148922831783798,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,1
20,5000.0,-0.0220946377293505,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,2
21,5000.0,-0.0326240549558504,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,0
21,5000.0,-0.0349196504629572,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,1
21,5000.0,-0.0765679241012505,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,2
22,5000.0,-0.0009690297475015,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,0
22,5000.0,-0.1465854617459045,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,1
22,5000.0,-0.1246420180552081,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,2
23,5000.0,-1.4513479414440883e-05,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,0
23,5000.0,-1.7881688531924926e-05,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,1
23,5000.0,-1.433652432875177e-06,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,2
24,5000.0,-0.017653459654691,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,0
24,5000.0,-0.2350479517450401,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,1
24,5000.0,-0.0660783384749374,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,2
25,5000.0,-1.4513479414440883e-05,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,0
25,5000.0,-1.7881688531924926e-05,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,1
25,5000.0,-1.433652432875177e-06,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,2
26,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,0
26,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,1
26,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,2
27,5000.0,-0.0132506219219625,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,0
27,5000.0,-0.1203942993001519,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,1
27,5000.0,-0.0979861115521851,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,2
28,5000.0,-1.4513479414440883e-05,0.790823425806,256,0.1106200391962,1.10405538e-05,False,0.0199916953217,6553,9.4350169420217,0.9851916450307,0,0
28,5000.0,-1.7881688531924926e-05,0.790823425806,256,0.1106200391962,1.10405538e-05,False,0.0199916953217,6553,9.4350169420217,0.9851916450307,0,1
28,5000.0,-1.433652432875177e-06,0.790823425806,256,0.1106200391962,1.10405538e-05,False,0.0199916953217,6553,9.4350169420217,0.9851916450307,0,2
29,5000.0,-0.0009766802932965,0.3794570536502,1024,0.4126130484949,2.3309546e-06,True,9.6534538e-06,6413,3.0822703711318,0.2716509535454,0,0
29,5000.0,-0.0298231496467764,0.3794570536502,1024,0.4126130484949,2.3309546e-06,True,9.6534538e-06,6413,3.0822703711318,0.2716509535454,0,1
29,5000.0,-0.005518989426075,0.3794570536502,1024,0.4126130484949,2.3309546e-06,True,9.6534538e-06,6413,3.0822703711318,0.2716509535454,0,2
30,5000.0,-0.0233543435833708,0.4783689605774,256,0.3816131048006,1.9897115e-06,True,3.51532295e-05,2395,0.3002808637258,0.0678339727816,0,0
30,5000.0,-0.0985491194408281,0.4783689605774,256,0.3816131048006,1.9897115e-06,True,3.51532295e-05,2395,0.3002808637258,0.0678339727816,0,1
30,5000.0,-0.0176155951979099,0.4783689605774,256,0.3816131048006,1.9897115e-06,True,3.51532295e-05,2395,0.3002808637258,0.0678339727816,0,2
31,5000.0,-1.4513479414440883e-05,0.0139146382801,256,0.0613429374884,8.5973e-08,True,5.1515534e-06,4252,1.4194134308842,0.255043766754,0,0
31,5000.0,-1.7881688531924926e-05,0.0139146382801,256,0.0613429374884,8.5973e-08,True,5.1515534e-06,4252,1.4194134308842,0.255043766754,0,1
31,5000.0,-1.433652432875177e-06,0.0139146382801,256,0.0613429374884,8.5973e-08,True,5.1515534e-06,4252,1.4194134308842,0.255043766754,0,2
32,5000.0,-0.0184701003284462,0.060449592906,1024,0.6866769502151,1.45063e-08,False,1.5592319e-05,93,6.1052407843013,1.0,0,0
32,5000.0,-0.0028970108235403,0.060449592906,1024,0.6866769502151,1.45063e-08,False,1.5592319e-05,93,6.1052407843013,1.0,0,1
32,5000.0,-0.0385627900241207,0.060449592906,1024,0.6866769502151,1.45063e-08,False,1.5592319e-05,93,6.1052407843013,1.0,0,2
33,5000.0,-1.451744360998318e-05,1.0,512,0.4008041898222,9.4306685e-06,True,0.000484007216,8168,0.9349933959127,0.1621626688296,0,0
33,5000.0,-1.785825026404567e-05,1.0,512,0.4008041898222,9.4306685e-06,True,0.000484007216,8168,0.9349933959127,0.1621626688296,0,1
33,5000.0,-1.4339000464604284e-06,1.0,512,0.4008041898222,9.4306685e-06,True,0.000484007216,8168,0.9349933959127,0.1621626688296,0,2
34,5000.0,2.2250738585072014e-308,0.7594290119837,1024,0.0644816318766,8.422756e-07,False,7.32060635e-05,7517,0.4838282479703,0.6691089537646,0,0
34,5000.0,2.2250738585072014e-308,0.7594290119837,1024,0.0644816318766,8.422756e-07,False,7.32060635e-05,7517,0.4838282479703,0.6691089537646,0,1
34,5000.0,2.2250738585072014e-308,0.7594290119837,1024,0.0644816318766,8.422756e-07,False,7.32060635e-05,7517,0.4838282479703,0.6691089537646,0,2
35,5000.0,-1.451744360998318e-05,0.1194248135933,512,0.3147909638902,8.0535e-09,True,0.0047500971626,6032,5.7816946074391,0.2630173482034,0,0
35,5000.0,-1.785825026404567e-05,0.1194248135933,512,0.3147909638902,8.0535e-09,True,0.0047500971626,6032,5.7816946074391,0.2630173482034,0,1
35,5000.0,-1.4339000464604284e-06,0.1194248135933,512,0.3147909638902,8.0535e-09,True,0.0047500971626,6032,5.7816946074391,0.2630173482034,0,2
36,5000.0,-1.451744360998318e-05,0.4887159102508,256,0.3112644762943,9.136663e-07,False,4.3394704e-06,4937,0.8514731004114,0.131555040699,0,0
36,5000.0,-1.785825026404567e-05,0.4887159102508,256,0.3112644762943,9.136663e-07,False,4.3394704e-06,4937,0.8514731004114,0.131555040699,0,1
36,5000.0,-1.4339000464604284e-06,0.4887159102508,256,0.3112644762943,9.136663e-07,False,4.3394704e-06,4937,0.8514731004114,0.131555040699,0,2
37,5000.0,-1.451744360998318e-05,0.9582134193424,512,0.6580600119458,4.86408e-07,False,0.00686126828,8192,0.8169820444626,0.8016758696572,0,0
37,5000.0,-1.785825026404567e-05,0.9582134193424,512,0.6580600119458,4.86408e-07,False,0.00686126828,8192,0.8169820444626,0.8016758696572,0,1
37,5000.0,-1.4339000464604284e-06,0.9582134193424,512,0.6580600119458,4.86408e-07,False,0.00686126828,8192,0.8169820444626,0.8016758696572,0,2
38,5000.0,-1.451744360998318e-05,0.768,256,0.7387603474862,1.071e-09,True,6.0150636e-06,4869,1.480218641718,0.6549946521908,0,0
38,5000.0,-1.785825026404567e-05,0.768,256,0.7387603474862,1.071e-09,True,6.0150636e-06,4869,1.480218641718,0.6549946521908,0,1
38,5000.0,-1.4339000464604284e-06,0.768,256,0.7387603474862,1.071e-09,True,6.0150636e-06,4869,1.480218641718,0.6549946521908,0,2
39,5000.0,-0.28421848030822,0.1771767087919,1024,0.2659774477731,1.2e-09,True,5.3990015e-06,2067,0.1,0.4703631562347,0,0
39,5000.0,-12.95364159173858,0.1771767087919,1024,0.2659774477731,1.2e-09,True,5.3990015e-06,2067,0.1,0.4703631562347,0,1
39,5000.0,-0.5395597479479571,0.1771767087919,1024,0.2659774477731,1.2e-09,True,5.3990015e-06,2067,0.1,0.4703631562347,0,2
40,5000.0,-2.3403530819743693e-05,0.7689180692902,256,0.558825498847,1.3164344e-06,True,1.9181477e-06,6553,0.1445785293566,0.7674485878036,0,0
40,5000.0,-3.210207200415988e-05,0.7689180692902,256,0.558825498847,1.3164344e-06,True,1.9181477e-06,6553,0.1445785293566,0.7674485878036,0,1
40,5000.0,-0.0001176442362038,0.7689180692902,256,0.558825498847,1.3164344e-06,True,1.9181477e-06,6553,0.1445785293566,0.7674485878036,0,2
41,5000.0,-1.451744360998318e-05,0.521888844477,1024,0.1442446578199,1.2358e-09,False,0.0009698053126,3862,7.3837850167128,0.152244641621,0,0
41,5000.0,-1.785825026404567e-05,0.521888844477,1024,0.1442446578199,1.2358e-09,False,0.0009698053126,3862,7.3837850167128,0.152244641621,0,1
41,5000.0,-1.4339000464604284e-06,0.521888844477,1024,0.1442446578199,1.2358e-09,False,0.0009698053126,3862,7.3837850167128,0.152244641621,0,2
42,5000.0,-1.451744360998318e-05,0.64,1024,0.5698481212744,4.50427e-07,False,2.58971216e-05,5757,6.5700625384403,0.3766495109522,0,0
42,5000.0,-1.785825026404567e-05,0.64,1024,0.5698481212744,4.50427e-07,False,2.58971216e-05,5757,6.5700625384403,0.3766495109522,0,1
42,5000.0,-1.4339000464604284e-06,0.64,1024,0.5698481212744,4.50427e-07,False,2.58971216e-05,5757,6.5700625384403,0.3766495109522,0,2
43,5000.0,2.2250738585072014e-308,0.3474332555626,512,0.7402413421542,1.16060576e-05,True,0.0001137213996,2208,1.2398212249022,0.8410580413349,0,0
43,5000.0,2.2250738585072014e-308,0.3474332555626,512,0.7402413421542,1.16060576e-05,True,0.0001137213996,2208,1.2398212249022,0.8410580413349,0,1
43,5000.0,2.2250738585072014e-308,0.3474332555626,512,0.7402413421542,1.16060576e-05,True,0.0001137213996,2208,1.2398212249022,0.8410580413349,0,2
44,5000.0,-1.451744360998318e-05,0.4010465522335,1024,0.934911630087,4.39195854e-05,True,0.0003049359008,6553,7.4446641593242,0.6516158387469,0,0
44,5000.0,-1.785825026404567e-05,0.4010465522335,1024,0.934911630087,4.39195854e-05,True,0.0003049359008,6553,7.4446641593242,0.6516158387469,0,1
44,5000.0,-1.4339000464604284e-06,0.4010465522335,1024,0.934911630087,4.39195854e-05,True,0.0003049359008,6553,7.4446641593242,0.6516158387469,0,2
45,5000.0,-0.0321915218440501,0.97707691596,512,0.127104730289,9.9779e-09,False,2.6620502e-06,5181,0.12,0.229977479055,0,0
45,5000.0,-0.0337432943315147,0.97707691596,512,0.127104730289,9.9779e-09,False,2.6620502e-06,5181,0.12,0.229977479055,0,1
45,5000.0,-0.0055045050823345,0.97707691596,512,0.127104730289,9.9779e-09,False,2.6620502e-06,5181,0.12,0.229977479055,0,2
46,5000.0,-0.0121728346602552,0.5986182519829,1024,0.9628723114001,1.5250945e-05,False,2.55168513e-05,6177,0.5721672671882,0.5245453353665,0,0
46,5000.0,-0.0433219465085843,0.5986182519829,1024,0.9628723114001,1.5250945e-05,False,2.55168513e-05,6177,0.5721672671882,0.5245453353665,0,1
46,5000.0,-0.0368501947125354,0.5986182519829,1024,0.9628723114001,1.5250945e-05,False,2.55168513e-05,6177,0.5721672671882,0.5245453353665,0,2
47,5000.0,-1.451744360998318e-05,0.6746302693337,512,0.2323048146125,2.56893287e-05,True,0.0001308572159,1288,0.5023813311952,0.0113117094752,0,0
47,5000.0,-1.785825026404567e-05,0.6746302693337,512,0.2323048146125,2.56893287e-05,True,0.0001308572159,1288,0.5023813311952,0.0113117094752,0,1
47,5000.0,-1.4339000464604284e-06,0.6746302693337,512,0.2323048146125,2.56893287e-05,True,0.0001308572159,1288,0.5023813311952,0.0113117094752,0,2
48,5000.0,-0.4710864983366082,0.2818947721364,1024,0.7359320249664,1.64692e-08,False,0.0179708651496,4101,7.1328675197875,0.3932886727416,0,0
48,5000.0,-0.050843002700524,0.2818947721364,1024,0.7359320249664,1.64692e-08,False,0.0179708651496,4101,7.1328675197875,0.3932886727416,0,1
48,5000.0,-0.0091581339347675,0.2818947721364,1024,0.7359320249664,1.64692e-08,False,0.0179708651496,4101,7.1328675197875,0.3932886727416,0,2
49,5000.0,2.2250738585072014e-308,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,0
49,5000.0,2.2250738585072014e-308,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,1
49,5000.0,2.2250738585072014e-308,0.4652711990035,1024,0.0115172088986,2.15509e-08,False,0.0008638550173,5215,0.2811866656739,0.4711235788082,0,2
50,5000.0,-1.451744360998318e-05,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,0
50,5000.0,-1.785825026404567e-05,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,1
50,5000.0,-1.4339000464604284e-06,0.3199327107921,1024,0.906981993669,2.71516094e-05,False,3.27851672e-05,8192,1.3580942236148,0.2909909962877,0,2
51,5000.0,-0.0076438549609921,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,0
51,5000.0,-0.0096194829003446,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,1
51,5000.0,-0.0159126370189548,0.804570543807,512,0.5886008990109,1.89549745e-05,False,0.0182895567837,1869,4.0145588171141,0.2447626697879,0,2
52,5000.0,-0.0205393405460653,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,0
52,5000.0,-0.0538504111959606,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,1
52,5000.0,-7.120755481197961e-05,0.5039544677749,256,0.3304869427175,9.774675e-07,False,0.0015004682719,598,1.4401966722581,0.1390035825762,0,2
53,5000.0,2.2250738585072014e-308,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,0
53,5000.0,2.2250738585072014e-308,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,1
53,5000.0,2.2250738585072014e-308,0.0694797644693,1024,0.8,3.942091e-07,True,0.0848784328986,1340,2.0418715687865,0.1215165025314,0,2
54,5000.0,2.2250738585072014e-308,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,0
54,5000.0,2.2250738585072014e-308,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,1
54,5000.0,2.2250738585072014e-308,0.8332981858618,256,0.3734826317376,1.6036195e-06,True,0.0479509473198,3286,0.4965223912674,0.8,0,2
55,5000.0,-1.451744360998318e-05,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,0
55,5000.0,-1.785825026404567e-05,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,1
55,5000.0,-1.4339000464604284e-06,1.0,512,0.1805172926263,1.1611372e-06,True,0.0046782215101,7311,0.201890778543,0.243510442894,0,2
56,5000.0,2.2250738585072014e-308,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,0
56,5000.0,2.2250738585072014e-308,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,1
56,5000.0,2.2250738585072014e-308,0.2950527401478,1024,1.0,6.403142e-07,False,0.017602290915,7863,1.7994777285507,0.4322406307213,0,2
57,5000.0,-0.0002305633345646,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,0
57,5000.0,-0.000176782660292,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,1
57,5000.0,-0.0005139426848281,0.2871737155311,512,0.9222685804027,1.2517e-09,False,0.0015067168829,6201,0.1154888256894,0.3593597329848,0,2
58,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,0
58,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,1
58,5000.0,2.2250738585072014e-308,0.4634317340409,512,0.96,2.1324511e-06,False,0.000448686871,1808,1.5204712257178,0.1643056092282,0,2
59,5000.0,2.2250738585072014e-308,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,0
59,5000.0,2.2250738585072014e-308,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,1
59,5000.0,2.2250738585072014e-308,0.9258657753433,512,1.0,8.34428262e-05,False,0.083365956126,7112,2.3899656164734,0.5142269907446,0,2
