run_id,budget,performance,seed,hp_config.buffer_prio_sampling,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_batch_size,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.target_epsilon,hp_config.gamma,hp_config.gradient_steps,hp_config.learning_rate,hp_config.learning_starts,hp_config.normalize_observations,hp_config.train_freq,hp_config.use_target_network,hp_config.target_update_interval,hp_config.tau
61,600000,0.0,9,True,0.05633829116506686,0.9710241283429265,1.0361947941094883e-07,64,496486,0.8408699725346807,0.02435867853994088,0.99,1,2.436135029103392e-05,1074,False,1,True,18,1.0
61,700000,0.0,9,True,0.05633829116506686,0.9710241283429265,1.0361947941094883e-07,64,496486,0.8408699725346807,0.02435867853994088,0.99,1,2.436135029103392e-05,1074,False,1,True,18,1.0
61,800000,0.0,9,True,0.05633829116506686,0.9710241283429265,1.0361947941094883e-07,64,496486,0.8408699725346807,0.02435867853994088,0.99,1,2.436135029103392e-05,1074,False,1,True,18,1.0
61,900000,0.0,9,True,0.05633829116506686,0.9710241283429265,1.0361947941094883e-07,64,496486,0.8408699725346807,0.02435867853994088,0.99,1,2.436135029103392e-05,1074,False,1,True,18,1.0
61,1000000,0.0,9,True,0.05633829116506686,0.9710241283429265,1.0361947941094883e-07,64,496486,0.8408699725346807,0.02435867853994088,0.99,1,2.436135029103392e-05,1074,False,1,True,18,1.0
95,100000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,200000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,300000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,400000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,500000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,600000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,700000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,800000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,900000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
95,1000000,0.0,9,True,0.35639870369884014,0.7093464718903408,1.2540304938721541e-07,32,222015,0.8418632236380231,0.05605329631162873,0.99,1,3.25260562599899e-06,813,False,1,False,1000,1.0
132,100000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,200000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,300000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,400000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,500000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,600000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,700000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,800000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,900000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
132,1000000,0.0,9,False,0.9,0.9,0.001,128,588579,0.5171335201761147,0.1483290921296868,0.99,1,0.09831796673473164,269,False,1,False,1000,1.0
59,100000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,200000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,300000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,400000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,500000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,600000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,700000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,800000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,900000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
59,1000000,0.0,9,False,0.9,0.9,0.001,32,162978,0.779841202911724,0.0315204066940098,0.99,1,0.007366780371100658,935,False,1,True,79,1.0
92,100000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,200000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,300000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,400000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,500000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,600000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,700000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,800000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,900000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
92,1000000,0.0,9,False,0.9,0.9,0.001,128,519482,0.533037131925836,0.041356412196212056,0.99,1,0.00023018072088124193,897,False,1,True,27,1.0
66,100000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,200000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,300000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,400000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,500000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,600000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,700000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,800000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,900000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
66,1000000,0.0,9,True,0.0495928738817098,0.6433080550143757,4.297457925136541e-06,64,975909,0.9662806019286703,0.050829244357860986,0.99,1,9.098812023243267e-05,496,False,1,True,38,1.0
104,100000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,200000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,300000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,400000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,500000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,600000,0.10616875,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,700000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,800000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,900000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
104,1000000,0.0,9,True,0.423363808986888,0.7837659104047915,5.956458124957815e-05,128,788133,0.7776470537334799,0.12006487790357274,0.99,1,9.509733317248072e-05,1957,False,1,True,92,1.0
50,100000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,200000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,300000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,400000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,500000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,600000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,700000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,800000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,900000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
50,1000000,0.0,9,True,0.5193676158657692,0.3742483047316709,6.700073470697655e-06,32,680676,0.5316038091693154,0.05751599537565812,0.99,1,0.001087043366212067,978,False,1,True,34,1.0
68,100000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,200000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,300000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,400000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,500000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,600000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,700000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,800000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,900000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
68,1000000,0.0,9,True,0.21617071960026898,0.9330699995708894,7.270977778736634e-07,32,745494,0.7634537245260902,0.08565494334565589,0.99,1,0.0002743984271641121,1,False,1,True,86,1.0
103,100000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,200000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,300000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,400000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,500000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,600000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,700000,0.045468748,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,800000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,900000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
103,1000000,0.0,9,True,0.8074078130309466,0.5902468623237334,1.8929872112268054e-05,64,86730,0.5313444310118203,0.19305389967037592,0.99,1,2.4580038784847152e-05,346,False,1,True,52,1.0
57,100000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,200000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,300000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,400000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,500000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,600000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,700000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,800000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,900000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
57,1000000,0.0,9,False,0.9,0.9,0.001,32,703522,0.8173931614668474,0.17356626466193464,0.99,1,0.062475718568027236,211,False,1,True,37,1.0
168,100000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,200000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,300000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,400000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,500000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,600000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,700000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,800000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,900000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
168,1000000,0.0,9,False,0.9,0.9,0.001,64,475409,0.9520254097176408,0.0683643840612584,0.99,1,1.500026815528661e-06,370,False,1,False,1000,1.0
157,100000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,200000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,300000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,400000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,500000,0.09015,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,600000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,700000,0.060643747,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,800000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,900000,0.083040625,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
157,1000000,0.0,9,True,0.9579136580133709,0.7117940702682329,2.8249192600224187e-07,128,141789,0.9313330289663765,0.16352841171894839,0.99,1,1.8682743503451607e-05,1364,False,1,False,1000,1.0
150,100000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,200000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,300000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,400000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,500000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,600000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,700000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,800000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
150,900000,0.0,9,True,0.5636558170335683,0.8755399472017179,6.590658025665948e-05,64,968237,0.6130981504210031,0.10099936999699113,0.99,1,1.198646711831186e-06,667,False,1,True,63,1.0
